Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22116E+17,6.15856E+13,JuanKada Star,❤️‍🔥,"Loosen up my buttons, babe 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,2/21/2026 5:01,N/A,https://www.facebook.com/reel/3856594711302461/,1,0,Videos,,,,,Lifetime,1798,682,30,20,6,4,11,,11,0,4319.573,4.891,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,One time ✨,"Give you everything you need 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",22,2/21/2026 20:00,N/A,https://www.facebook.com/reel/1576958560187245/,1,0,Videos,,,,,Lifetime,1640,169,20,12,4,4,8,,8,0,1147.511,2.436,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Soft glow, slow night ✨🌙

Kumusta kayo, Star babies? SMake sure to rest at wag mag papagod masyado ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/22/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid06ir8RXqLanH5k54qP7vSsdEvdgucK4xtF6Kx9x3WKyAnEsPMqwwRJ8Cgm1t1YUu4l,0,0,Photos,,,,,Lifetime,365,178,17,12,2,3,26,18,8,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,Paldo talaga kasama ang team night shift 🤑😍❤️,,0,2/22/2026 9:45,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0kKtAR1eR3pwaNVJchux1u1GJGqzPT8XWyVdwzg4WdYJQNWD89f6vi4erV3zpCgG3l,0,1,Photos,,,,,Lifetime,118,54,6,6,0,0,12,10,2,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,,,0,2/22/2026 9:47,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02XmT75EJbEZKrXHbZSF9gDNiy2FvZhkyH8uwHBx6o5PLw38QwRb2mA53pVbHYkdUUl,0,1,Text,,,,,Lifetime,25,30,7,6,1,0,2,,2,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Golfer yan sha! 😍⛳️ 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/22/2026 20:36,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02mYyf9j5XzC5M5LDPLXAR22vQxP9p2pU8KNxWSJyk5djDcMBak2L61fi6iJkFb5mZl,0,0,Photos,,,,,Lifetime,334,174,26,16,6,4,22,10,12,0,,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,"Slayin’ in Purple 💜

Don’t miss it, watch me 𝐋𝐈𝐕𝐄 𝐍𝐎𝐖 sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞! 👀

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/31/2026 0:04,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02EJk9TRNGnL7bSrUcZwfP534gsKTrxW5xzpxQaEmHHBhE5DB5fi9M1ay3Pn2Ta1wyl,0,0,Photos,,,,,Lifetime,2399,1124,60,48,6,6,172,131,41,0,,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,"Miss kaba? 🤭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","Miss kaba? 🤭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/31/2026 5:47,N/A,https://www.facebook.com/reel/797599220021115/,0,0,Videos,,,,,Lifetime,447,330,20,17,3,0,6,,6,0,2785.471,8.168,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Iyak talaga 😭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Iyak talaga 😭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",8,2/22/2026 19:30,mixed,https://www.facebook.com/reel/1158334346228768/,1,0,Videos,,,,,Lifetime,149,99,7,6,1,0,3,,3,0,590.824,5.792,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Reset yern 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Reset yern 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",41,2/22/2026 16:00,mixed,https://www.facebook.com/reel/25937618469256305/,1,0,Videos,,,,,Lifetime,49,44,5,4,1,0,4,,4,0,250.113,5.558,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Rest today, slay tomorrow. 💯

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Rest today, slay tomorrow. 💯

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",20,2/22/2026 2:30,N/A,https://www.facebook.com/reel/1250098023117927/,1,0,Videos,,,,,Lifetime,33,35,3,2,1,0,1,,1,0,68.994,2.225,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Choozers request kayo song 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Choozers request kayo song 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",9,2/22/2026 0:30,mixed,https://www.facebook.com/reel/1419035836384952/,1,0,Videos,,,,,Lifetime,178,124,3,2,1,0,2,,2,0,627.804,4.866,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"3 sides(emotions) in one song 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","3 sides(emotions) in one song 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,2/21/2026 20:31,mixed,https://www.facebook.com/reel/923505837092790/,1,0,Videos,,,,,Lifetime,348,302,13,11,1,1,3,,3,0,1585.274,5.504,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Maki kanta narin kayo samin choozers! With Juankada Ligaya

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Maki kanta narin kayo samin choozers! With Juankada Ligaya

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",66,2/21/2026 2:31,uploaded,https://www.facebook.com/reel/1771391734229277/,1,0,Videos,,,,,Lifetime,141,119,11,9,2,0,9,,9,0,1828.559,15.112,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"One color, big moment Color Game will give you joy! 🎨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","One color, big moment Color Game will give you joy! 🎨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",32,2/20/2026 23:30,N/A,https://www.facebook.com/reel/1185803133393807/,1,0,Videos,,,,,Lifetime,94,90,5,4,1,0,2,,2,0,353.548,3.928,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Loving yourself is always in style just like 𝗟𝗼𝗶𝘀𝗮 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Loving yourself is always in style just like 𝗟𝗼𝗶𝘀𝗮 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/20/2026 19:31,mixed,https://www.facebook.com/reel/1621809432498024/,1,0,Videos,,,,,Lifetime,93,85,4,3,1,0,7,,7,0,365.584,4.404,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,3 sides(emotions) in one song 🤣,"3 sides(emotions) in one song 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,2/20/2026 2:00,N/A,https://www.facebook.com/reel/1469232064830886/,0,0,Videos,,,,,Lifetime,223,176,4,3,1,0,7,,7,0,1032.586,5.736,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Ash Wednesday at Baclaran Church with my Mom and Choozers! ☺️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","Ash Wednesday at Baclaran Church with my Mom and Choozers! ☺️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",22,2/19/2026 23:30,N/A,https://www.facebook.com/reel/911266658318139/,1,0,Videos,,,,,Lifetime,83,48,12,11,1,0,2,,2,0,258.826,3.751,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Effortless charm, undeniable presence. 🔥

𝗗𝗮𝘃𝗶𝗱 𝗟𝗶𝗰𝗮𝘂𝗰𝗼 bringing the vibe you won’t want to scroll past. 👀✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Effortless charm, undeniable presence. 🔥

𝗗𝗮𝘃𝗶𝗱 𝗟𝗶𝗰𝗮𝘂𝗰𝗼 bringing the vibe you won’t want to scroll past. 👀✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",9,2/19/2026 20:30,N/A,https://www.facebook.com/reel/1653321076090433/,1,0,Videos,,,,,Lifetime,120,89,9,9,0,0,3,,3,0,371.342,3.503,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Star power meets solid performance! 🔥

𝗗𝗲𝗻𝗻𝗶𝘀 𝗧𝗿𝗶𝗹𝗹𝗼 brings the charm, the talent, and the moment you don’t want to miss. ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Star power meets solid performance! 🔥

𝗗𝗲𝗻𝗻𝗶𝘀 𝗧𝗿𝗶𝗹𝗹𝗼 brings the charm, the talent, and the moment you don’t want to miss. ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",8,2/19/2026 2:30,N/A,https://www.facebook.com/reel/1455465259414271/,1,0,Videos,,,,,Lifetime,304,171,13,12,1,0,3,,3,0,967.265,4.081,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Hawak mo ang Beat🕺

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Hawak mo ang Beat🕺

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",21,2/18/2026 23:30,N/A,https://www.facebook.com/reel/741707998803764/,0,0,Videos,,,,,Lifetime,64,158,11,10,1,0,3,,3,0,832.875,4.786,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Yung tropa mong outfitera 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Yung tropa mong outfitera 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",32,2/18/2026 20:00,auto,https://www.facebook.com/reel/1916939185588016/,1,0,Videos,,,,,Lifetime,291,250,14,13,1,0,7,,7,0,2104.918,8.521,0,0,0,,,
1.22118E+17,6.15843E+13,Juankada Alexchoozy,"Wednesday Night with Team Night Shift! Samahan nyo kami nila Juankada Ligaya, Juankada Lance, Juankada Jedi and yourstruly from 10pm to 5am! Lezzgoo!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/18/2026 6:18,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid037MedVPP4aVjcGoVouwm5LxegChUeGwfEprAQyyoMKYRkrn18rf1DUEJF1YcNsuYrl,0,0,Photos,,,,,Lifetime,637,284,24,17,7,0,27,13,14,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Kung Hei Fat Choi 🧧

Maraming salamat sa pagsama samin. Mamaya ulit Choozers, 10pm to 5am.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/17/2026 13:37,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02T82eG1jV74hCzE3uuHDqxb4dPj1fns7DUd4dPic6zUpnqtunaoN2AxnM6tRtSDAXl,0,0,Photos,,,,,Lifetime,641,277,37,32,4,1,48,25,23,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Hindi 'to scam 𝐋𝐄𝐆𝐈𝐓 𝐧𝐚 𝐅𝐑𝐄𝐄 𝟐𝟎𝟎 𝐂𝐑𝐄𝐃𝐈𝐓𝐒 ang pwedeng mapunta sa’yo! 🔥

Gawin lang ang mga sumusunod:

✔ 𝐅𝐨𝐥𝐥𝐨𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐒𝐭𝐮𝐝𝐢𝐨𝐬 (https://www.facebook.com/Juan365Studios/)
✔ 𝐌𝐚𝐠-𝐫𝐞𝐯𝐢𝐞𝐰 sa page
✔ 𝐅𝐨𝐥𝐥𝐨𝐰 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐇𝐨𝐬𝐭 𝐀𝐥𝐞𝐱𝐜𝐡𝐨𝐨𝐳𝐲 (https://www.facebook.com/JuankadaAlexchoozyOfficialPage)
✔ I-𝐜𝐨𝐦𝐦𝐞𝐧𝐭 ang screenshot

👑 Baka ikaw na ang susunod na winner!

#Juan365 #Juan365Studios #JuanKada #AllInJuanSaSaya #JuankadaAlexchoozy",,0,2/17/2026 9:06,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0nGv2BYA45GCUwXvKNLbEfEacs4qr4UvGBbvJ38YgpqNrVzowzWf1sMox8t8w6qWNl,0,1,Photos,,,,,Lifetime,308,136,29,22,6,1,28,2,26,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"𝐂𝐨𝐧𝐠𝐫𝐚𝐭𝐬 𝐬𝐚 𝐚𝐦𝐢𝐧𝐠 𝟐𝟎 𝐋𝐮𝐜𝐤𝐲 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚𝐬! 🎉

Hindi man ikaw ang napili today, okay lang, stay tuned sa aming mga next announcement…dahil baka 𝐢𝐤𝐚𝐰 𝐧𝐚 𝐚𝐧𝐠 𝐬𝐮𝐬𝐮𝐧𝐨𝐝! ✨

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juankada #JuankadaAlexchoozy",,0,2/17/2026 9:04,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid027SZjBjF5nik4y3eh3VPVYf8syeZJ3cGfYZhxjMMPCK7GzSpaGzwNt5aDauCLkqZVl,0,1,Photos,,,,,Lifetime,203,111,26,19,6,1,11,2,9,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Your PARENTS may not be PERFECT but they are THE MOST PRECIOUS GIFT that GOD has GIVEN YOU.,"Your PARENTS may not be PERFECT but they are THE MOST PRECIOUS GIFT that GOD has GIVEN YOU.

Always LOVE YOUR PARENTS, Choozers!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",123,2/17/2026 7:25,N/A,https://www.facebook.com/reel/1267708881838446/,0,0,Videos,,,,,Lifetime,106,99,14,13,1,0,4,,4,0,557.434,5.867,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Kung Hei Fat Choi 🍾🎉,,0,2/16/2026 22:29,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02VMfKeaby5e5owYhxJpKDaMqRJDELfe4YXCNPriESHCUwzfyec9nAVu3X4Q5sE57Bl,0,1,Photos,,,,,Lifetime,80,38,10,8,2,0,0,,,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Post Valentine Date with my Mom 🥰,"Post Valentine Date with my Mom 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",25,2/16/2026 22:26,N/A,https://www.facebook.com/reel/2110907182976877/,0,0,Videos,,,,,Lifetime,213,186,13,10,3,0,3,,3,0,1075.633,5.942,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"LIFE is like a cup of COFFEE, it’s all about how you MAKE it.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",,0,2/16/2026 4:16,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02nfxXMYnYCxVXxserwxCPX5uXSrzu8CWt1YFfctdcZVgvZagpNRRpFi6n4mDpHgFol,0,0,Photos,,,,,Lifetime,421,199,17,15,2,0,4,2,2,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,SEXBOMB sa MUNTINLUPA?! 😱,"SEXBOMB sa MUNTINLUPA?! 😱

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",275,2/15/2026 23:44,N/A,https://www.facebook.com/reel/1709337093780118/,0,0,Videos,,,,,Lifetime,115,86,11,10,1,0,3,,3,0,1086.713,11.319,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Aling perpekta 🤣,"Aling perpekta 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",8,2/15/2026 4:30,N/A,https://www.facebook.com/reel/1277438970926865/,0,0,Videos,,,,,Lifetime,281,194,16,14,2,0,2,,2,0,827.838,4.058,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Congratulations Choozers!! Kung gusto mong maging winner, follow Juan365 Studios, Juan365 at follow nyo. Salamat choozers! 💙🧡",,0,2/15/2026 1:02,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02NZxc5CRY9Ynzk1i35hGcnb7DiJ7GKss2oo6a4XywHchoJnqHqiLFJhUV76X7S2Nzl,0,1,Photos,,,,,Lifetime,675,306,42,34,6,2,20,2,18,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Araw ng mga NGUSO 🤣,"Sila: Happy kahapon

Me: Walang ka date kahapon 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/15/2026 1:00,N/A,https://www.facebook.com/reel/914118841227826/,0,0,Videos,,,,,Lifetime,189,153,12,11,1,0,1,,1,0,633.047,3.86,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Sapol sa sipol 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Sapol sa sipol 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",12,2/14/2026 18:55,N/A,https://www.facebook.com/reel/2001161167466541/,0,0,Videos,,,,,Lifetime,487,401,21,17,2,2,12,,12,0,2532.251,6.41,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Gusto ko lang malaman nyo, HAPPY VALENTINES! 🥰","Gusto ko lang malaman nyo, HAPPY VALENTINES! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/14/2026 2:30,N/A,https://www.facebook.com/reel/2154640018402671/,0,0,Videos,,,,,Lifetime,461,380,22,17,2,3,6,,6,0,2530.447,6.784,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Focus on the things that no one can take away from you,"Focus on the things that no one can take away from you

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/13/2026 23:30,N/A,https://www.facebook.com/reel/1364161132419917/,0,0,Videos,,,,,Lifetime,334,275,19,17,1,1,5,,5,0,1624.739,5.886,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"EveryJuan: “Love is in the Air”
Me: “Love is in the Dice 🥰”

Happy Valentines Day Choozers. See you today from 6am to 2pm! Lezzgooo ❤️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #HappyValentinesDay",,0,2/13/2026 15:04,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0NFcXENXZcbw6NYf89k3EpVdLLFf62hgrGCzt59bQrHYUpoHijXG42DsqjAeyT2Evl,0,0,Photos,,,,,Lifetime,459,211,26,19,5,2,13,3,10,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Friday D’ 13th? MALAS? NOOOO! Simulan naten ang araw ng PUNO NG SWERTE kasama ang MORNING SHIFT!

Join us today from 6am to 2pm! Tara na Choozers! ❤️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/12/2026 15:28,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0qCdM4V1pm2zyWeL4aN99w5SiBfqVZ7uecJRy4ciuMRkjCDJdZZbWnAms3yBeanLEl,0,0,Photos,,,,,Lifetime,508,208,35,27,4,4,22,15,7,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Kinakalawang na nganiii 🤣,"Kinakalawang na nganiii 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,2/11/2026 22:00,N/A,https://www.facebook.com/reel/1421935046341138/,0,0,Videos,,,,,Lifetime,190,134,22,19,3,0,12,,12,0,1003.735,7.118,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"It’s Thursday today choozers! Samahan nyo kaming Morning Shift from 6am to 2pm! Makisaya, makilaro at makipagtawanan kasama sina Juankada Ligaya, Juankada Jedi, Juankada Lance at yourstruly!

See you choozers! 💛🤍

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/11/2026 14:43,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02W7TL9rFbMiNnZNcxNpxNkez8TpyoZ1E1As1Kyp121NyCuKjMKzYRokikYHiMXTWwl,0,0,Photos,,,,,Lifetime,238,117,20,17,1,2,9,7,2,0,,,,,,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Self care and self love! Road to Barbie! Charessss! 🤍,"Self care and self love! 🤍

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",219,2/11/2026 2:00,N/A,https://www.facebook.com/reel/2419862691805280/,0,0,Videos,,,,,Lifetime,137,114,13,12,1,0,7,,7,0,436.651,3.608,0,0,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Choozers, Thank you for this Wednesday with positive vibes, energy and prosperity! Join us tomorrow again from 6am to 2pm. 🤍💙

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/11/2026 0:29,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02mFcYijiUDVhWGV2R29HFBKgnUPnHHGup8H6vXovf1PsovkWn3hzTQzoP15YqziS5l,0,0,Photos,,,,,Lifetime,243,119,17,17,0,0,10,8,2,0,,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Ayy 𝗕𝗶𝘁𝗶𝗻 🤭 with Juankada Ligaya

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #Juankadaligaya","Ayy 𝗕𝗶𝘁𝗶𝗻 🤭 with @[61584067509799:2048:Juankada Ligaya]

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #Juankadaligaya",12,2/10/2026 18:00,N/A,https://www.facebook.com/reel/968419002380100/,0,0,Videos,,,,,Lifetime,835,737,21,20,1,0,15,,15,0,5854.128,7.682,0,0,0,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"𝗦𝗵𝗮𝗸𝗲 𝘀𝗵𝗮𝗸𝗲! 🥰 wiht Juankada Ligaya

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #Juankadaligaya","𝗦𝗵𝗮𝗸𝗲 𝘀𝗵𝗮𝗸𝗲! 🥰 wiht Juankada Ligaya

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #Juankadaligaya",15,2/9/2026 23:00,N/A,https://www.facebook.com/reel/1648460713244489/,0,0,Videos,,,,,Lifetime,391,250,25,20,4,1,19,,19,0,2426.214,8.854,0,0,0,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Tuesday na! Colorgame Live na! See you today from 6am to 2pm choozers! With Team Morning Shift! 💚

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/9/2026 15:19,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0F4RvvBSVF4ZN1GQ8DTfttLE6Q29Gv9EjF4wE1vfmBQtrRmGoL1gVRwdyHHwMoXcml,0,0,Photos,,,,,Lifetime,545,248,16,14,2,0,32,16,16,0,,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Negative yan Boi 🤣,"Negative yan Boi 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",13,2/9/2026 6:00,N/A,https://www.facebook.com/reel/929858893317921/,0,0,Videos,,,,,Lifetime,197,155,14,12,1,1,1,,1,0,787.942,4.986,0,0,0,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Negative yan Boi 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","Negative yan Boi 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",13,2/9/2026 6:00,N/A,https://www.facebook.com/reel/1527233218822105/,0,0,Videos,,,,,Lifetime,145,121,11,10,1,0,3,,3,0,438.394,3.424,0,0,0,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"Restday is Pamper Day! Balik alindog, Balik Hosting bukas. See you choozers! 6am to 2pm

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,2/8/2026 23:15,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0qg3E9MTFnExDuCdTNnkTEzA9ghM7U2Ek77YK7wGV6wBvRFKvnWVeHBm8vJwQW24Nl,0,0,Photos,,,,,Lifetime,420,206,15,13,1,1,14,6,8,0,,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Listening skills 🤣,"Let’s try kung magegets kaagad ng mga co-host ko kahit puyat sila 🤣 Tongue twister nganiii! 🤣

#JuankadaAlexchoozy #Choozers #Followme #JuankadaDrae #JuankadaCharm #JuankadaPapaJoe",63,2/8/2026 16:00,N/A,https://www.facebook.com/reel/910425781495516/,0,0,Videos,,,,,Lifetime,133,114,18,13,4,1,9,,9,0,1629.652,13.81,0,0,0,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,"I 𝗹𝗼𝘃𝗲 𝘃𝗶𝗲𝘄 ❤️✨

#KamustaKayo #JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #ViewGoals #NatureVibes",,0,2/8/2026 3:44,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid025FmmBfdqntdVSzQ3cgyUkwnxM6g8AimDSTqJdMsrWgjAaRASbypG33esgLNH1Yhvl,0,0,Photos,,,,,Lifetime,280,151,7,7,0,0,4,2,2,0,,,,,,,,
1.22116E+17,6.15843E+13,Juankada Alexchoozy,Ayokong nahihirapan ka. Ako nalang mag-salsa for you? 😜,"Ayokong nahihirapan ka. Ako nalang mag-salsa for you? 😜

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",14,2/7/2026 18:30,N/A,https://www.facebook.com/reel/1461488995700508/,0,0,Videos,,,,,Lifetime,197,162,14,12,1,1,4,,4,0,932.346,5.9,0,0,0,,,
