Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks
1.22119E+17,6.15851E+13,Juankada Charm,"Diyan ako nakukuha!

Ayan din ba ang gusto niyo, Lucky Charms? 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Diyan ako nakukuha!

Ayan din ba ang gusto niyo, Lucky Charms? 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",6,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1582809689433171/,1,0,Videos,,,,,Lifetime,111,82,5,4,1,0,1,,1,0,310.703,3.698,0,0,0,,
1.22119E+17,6.15851E+13,Juankada Charm,"Mga ganyang tanong, hindi na dapat tinatanong! 🤭

Tama naman diba, Lucky Charms? ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Mga ganyang tanong, hindi na dapat tinatanong! 🤭

Tama naman diba, Lucky Charms? ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/9/2026 23:00,N/A,https://www.facebook.com/reel/1536420674315718/,1,0,Videos,,,,,Lifetime,112,82,4,3,1,0,3,,3,0,573.929,6.448,0,0,0,,
1.22118E+17,6.15851E+13,Juankada Charm,"Kulitan with @JuankadaPapaJoe & @JuankadaGeoff 💖

Catch us live sa COLOR GAME LIVE, Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Kulitan with @JuankadaPapaJoe & @JuankadaGeoff 💖

Catch us live sa COLOR GAME LIVE, Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",52,2/9/2026 2:00,mixed,https://www.facebook.com/reel/1442041394103255/,0,0,Videos,,,,,Lifetime,135,106,10,9,1,0,9,,9,0,1704.593,14.952,0,0,0,,
1.22118E+17,6.15851E+13,Juankada Charm,"Baby, I'm PERFECT FOR YOU!!! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Baby, I'm PERFECT FOR YOU!!! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",19,2/8/2026 23:00,N/A,https://www.facebook.com/reel/1277905567560510/,0,0,Videos,,,,,Lifetime,172,148,11,10,1,0,7,,7,0,978.154,6.351,0,0,0,,
1.22118E+17,6.15851E+13,Juankada Charm,"Hindi dahil matigas ako, wala na akong pakiramdam!!! 🫣😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Hindi dahil matigas ako, wala na akong pakiramdam!!! 🫣😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/8/2026 2:00,N/A,https://www.facebook.com/reel/5345482285677164/,0,0,Videos,,,,,Lifetime,135,100,5,4,1,0,5,,5,0,664.91,6.332,0,0,0,,
1.22118E+17,6.15851E+13,Juankada Charm,"Cutesy dancey ang inyong Lucky Charmy!💃✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Cutesy dancey ang inyong Lucky Charmy!💃✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/7/2026 23:00,N/A,https://www.facebook.com/reel/1424404192730919/,0,0,Videos,,,,,Lifetime,186,153,10,9,1,0,2,,2,0,1052.811,6.792,0,0,0,,
1.22118E+17,6.15851E+13,Juankada Charm,"Yeehaw! Cowboy night means wild fun, big laughs, and lucky moments 🤠✨",,0,2/7/2026 8:38,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0RC61k6C3vVEeEuo7TvrPQRg7BcrTv8MnRxniNHAqqaWbP1Xtmxeo4Jzdm8NgLfnPl&id=61585109026232,0,1,Text,,,,,Lifetime,32,36,4,4,0,0,3,,3,0,,,,,,,
1.22117E+17,6.15851E+13,Juankada Charm,"Ano na? Nasan na yon? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Ano na? Nasan na yon? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/7/2026 2:00,N/A,https://www.facebook.com/reel/868597899271104/,0,0,Videos,,,,,Lifetime,138,111,9,8,1,0,3,,3,0,678.209,5.897,0,0,0,,
1.22117E+17,6.15851E+13,Juankada Charm,"Ano ba talaga dapat unahin para tumaas ang sahod? 🫣

Tag niyo na workmates niyong panay cellphone!!! 🤳📱

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Ano ba talaga dapat unahin para tumaas ang sahod? 🫣

Tag niyo na workmates niyong panay cellphone!!! 🤳📱

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,2/6/2026 23:00,N/A,https://www.facebook.com/reel/1438027944686433/,0,0,Videos,,,,,Lifetime,125,95,7,7,0,0,2,,2,0,650.348,6.253,0,0,0,,
1.22116E+17,6.15851E+13,Juankada Charm,"Ayaw na ngani! 🙅‍♀️

Mention niyo frenny niyong broken! ❤️‍🩹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Ayaw na ngani! 🙅‍♀️

Mention niyo frenny niyong broken! ❤️‍🩹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,2/6/2026 2:00,N/A,https://www.facebook.com/reel/1211320200980897/,0,0,Videos,,,,,Lifetime,111,81,2,1,1,0,1,,1,0,475.22,5.525,0,0,0,,
1.22116E+17,6.15851E+13,Juankada Charm,"Ayaw na ngani! 🙅‍♀️

Mention niyo frenny niyong broken! ❤️‍🩹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/6/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0jpwRvfASA41QbtPJFWR5uVqPT7F1ZiGfAcTJEEMxmHyqsdULgnXEsiqLrjQFRE6yl&id=61585109026232,0,0,Text,,,,,Lifetime,56,30,1,0,0,1,0,,,0,,,,,,,
1.22115E+17,6.15851E+13,Juankada Charm,"JWU pero still slaying!!! 😘

Agree ba kayo, Lucky Charms? ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","JWU pero still slaying!!! 😘

Agree ba kayo, Lucky Charms? ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,2/5/2026 23:00,N/A,https://www.facebook.com/reel/1896977207849655/,0,0,Videos,,,,,Lifetime,304,233,10,9,1,0,4,,4,0,948.41,4.018,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"Lumabas nalang ako... 🚶‍♀️‍➡️

Wala, dami kasi eh 🙅‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Lumabas nalang ako... 🚶‍♀️‍➡️

Wala, dami kasi eh 🙅‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,2/5/2026 2:00,mixed,https://www.facebook.com/reel/880305494970834/,0,0,Videos,,,,,Lifetime,100,73,4,2,2,0,4,,4,0,264.815,3.395,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"Hala! Na-fall? 🫣

Okay lang kasi sa akin ka lang pala babagsak 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Hala! Na-fall? 🫣

Okay lang kasi sa akin ka lang pala babagsak 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,2/4/2026 23:00,N/A,https://www.facebook.com/reel/1548004479834084/,1,0,Videos,,,,,Lifetime,173,146,5,4,1,0,4,,4,0,757.836,5.155,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"Feeling myself from our live the last time around! 💃😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Feeling myself from our live the last time around! 💃😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",7,2/4/2026 23:00,N/A,https://www.facebook.com/reel/26291564423774414/,0,0,Videos,,,,,Lifetime,214,126,7,6,1,0,3,,3,0,896.77,6.545,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"Sayaw sayaw lang tayo, Lucky Charms! ✨

Mahaba pa ang linggo!!! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Sayaw sayaw lang tayo, Lucky Charms! ✨

Mahaba pa ang linggo!!! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1434348115069366/,1,0,Videos,,,,,Lifetime,378,303,8,7,1,0,1,,1,0,1833.509,5.82,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"Meron ka na bang iba? 😠

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Meron ka na bang iba? 😠

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/3/2026 23:00,N/A,https://www.facebook.com/reel/875254991801351/,1,0,Videos,,,,,Lifetime,77,68,3,2,1,0,1,,1,0,237.205,3.34,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"Kahit na malayo, ikaw ay pupuntahan ko!!! 🚙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Kahit na malayo, ikaw ay pupuntahan ko!!! 🚙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",11,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1621543282610086/,0,0,Videos,,,,,Lifetime,400,301,12,9,3,0,3,,3,0,1871.801,5.98,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"No no no! 🙅‍♀️

Pero pag ikaw... 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","No no no! 🙅‍♀️

Pero pag ikaw... 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",11,2/2/2026 23:00,N/A,https://www.facebook.com/reel/1591096975417373/,0,0,Videos,,,,,Lifetime,136,95,4,3,1,0,1,,1,0,505.381,4.636,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"Sexy color for a sexy girl! 🤭

Agree ba kayo. Lucky Charms? ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Sexy color for a sexy girl! 🤭

Agree ba kayo. Lucky Charms? ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/2/2026 1:00,N/A,https://www.facebook.com/reel/881159014846167/,0,0,Videos,,,,,Lifetime,78,52,7,6,1,0,4,,4,0,346.048,5.672,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"Ano ba talaga? 🤨

Pakisagot nga! 😠

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Ano ba talaga? 🤨

Pakisagot nga! 😠

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,2/1/2026 22:00,N/A,https://www.facebook.com/reel/1429447118850096/,0,0,Videos,,,,,Lifetime,157,130,5,4,1,0,3,,3,0,633.092,4.724,0,0,0,,
1.22115E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Naka-follow na ba ang lahat? 

Share niyo na sainyong friends and family para mas lumaki ang ating mabibigyan ng LUCKY CHARMS!🍀

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/1/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02kGbvrJGQjLMVjdhvo9Z3kFy563VPvUVjVLhJLyx4Y99m7aX4DQBZa8tFKn1EYC7rl&id=61585109026232,0,0,Photos,,,,,Lifetime,961,446,55,40,10,5,56,8,48,0,,,,,,,
1.22115E+17,6.15851E+13,Juankada Charm,Lucky CHARM activated✨ #juan365,,0,1/31/2026 23:38,N/A,https://www.facebook.com/photo.php?fbid=122114762187170300&set=a.122102997399170300&type=3,0,0,Photos,,,,,Lifetime,152,75,17,17,0,0,3,,3,0,,,,,,,
1.22115E+17,6.15851E+13,Juankada Charm,Juankada Charm updated their cover photo.,,0,1/31/2026 23:35,N/A,https://www.facebook.com/photo.php?fbid=122114761671170300&set=a.122103022167170300&type=3,0,0,Photos,,,,,Lifetime,0,0,8,7,1,0,0,,,0,,,,,,,
1.22115E+17,6.15851E+13,Juankada Charm,"Basahin niyo yung POV, Lucky Charms!!! ✨

Be better everyday! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Basahin niyo yung POV, Lucky Charms!!! ✨

Be better everyday! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,1/31/2026 2:00,N/A,https://www.facebook.com/reel/881312228162226/,0,0,Videos,,,,,Lifetime,333,276,8,7,1,0,3,,3,0,1994.174,7.413,0,0,0,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐈𝐟 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 𝐡𝐚𝐝 𝐚 𝐜𝐨𝐥𝐨𝐫, 𝐈’𝐦 𝐰𝐞𝐚𝐫𝐢𝐧𝐠 𝐢𝐭 𝐰𝐢𝐭𝐡 𝐚 𝐬𝐦𝐢𝐥𝐞 😌❤️

#JuankadaEllise #foryourpage #reels #trending #Followme","𝐈𝐟 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 𝐡𝐚𝐝 𝐚 𝐜𝐨𝐥𝐨𝐫, 𝐈’𝐦 𝐰𝐞𝐚𝐫𝐢𝐧𝐠 𝐢𝐭 𝐰𝐢𝐭𝐡 𝐚 𝐬𝐦𝐢𝐥𝐞 😌❤️

#JuankadaEllise #foryourpage #reels #trending #Followme",19,1/31/2026 2:00,N/A,https://www.facebook.com/reel/892347280055577/,1,0,Videos,,,,,Lifetime,185,134,18,17,1,0,7,,7,0,1123.148,7.537,0,0,0,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐇𝐞𝐥𝐥𝐨 𝐁𝐞𝐬𝐡𝐢𝐞𝐬! 👋 𝐈𝐭’𝐬 𝐦𝐞, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐄𝐥𝐥𝐢𝐬𝐞 😘",,0,1/31/2026 9:39,N/A,https://www.facebook.com/photo.php?fbid=122111187171189322&set=a.122097504951189322&type=3,0,0,Photos,,,,,Lifetime,199,85,25,22,2,1,4,,4,0,,,,,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐂𝐡𝐚𝐭 𝐦𝐨𝐤𝐨 𝐩𝐚𝐠 𝐝𝐢𝐤𝐚𝐧𝐚 𝐛𝐮𝐬𝐲 𝐛𝐞𝐬𝐡𝐲😆😘

#JuankadaEllise #foryourpage #reels #fyp #trending","𝐂𝐡𝐚𝐭 𝐦𝐨𝐤𝐨 𝐩𝐚𝐠 𝐝𝐢𝐤𝐚𝐧𝐚 𝐛𝐮𝐬𝐲 𝐛𝐞𝐬𝐡𝐲😆😘

#JuankadaEllise #foryourpage #reels #fyp #trending",11,1/31/2026 17:00,N/A,https://www.facebook.com/reel/670237022778359/,1,0,Videos,,,,,Lifetime,4449,3122,22,19,3,0,7,,5,0,28488.264,9.038,0,0,0,,2
1.22111E+17,6.15857E+13,Juankada Ellise,"February na! ❤️ New month, new vibes!

 👇𝐃𝐫𝐨𝐩 𝐲𝐨𝐮𝐫 𝐪𝐮𝐞𝐬𝐭𝐢𝐨𝐧𝐬 𝐛𝐞𝐥𝐨𝐰, 𝐬𝐚𝐬𝐚𝐠𝐮𝐭𝐢𝐧 𝐤𝐨!

#Juan365Studios #Juan365ColorGame #JuankadaEllise #foryourpage #reels #fyp #trending",,0,1/31/2026 21:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZVhh1Q2tm5jim593wqj5Cru2QndZSkbDeuN5a7ry6tykm3HDuTHdYkYxgTLyA5ydl&id=61585679673115,0,0,Photos,,,,,Lifetime,301,138,18,9,7,2,17,1,16,0,,,,,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐁𝐞𝐬𝐡𝐲𝐲! 𝐑𝐞𝐦𝐢𝐧𝐝𝐞𝐫 𝐥𝐚𝐧𝐠 𝐡𝐚 𝐝𝐨𝐧'𝐭 𝐭𝐚𝐤𝐞 𝐭𝐡𝐢𝐧𝐠𝐬 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐥 𝐧𝐚𝐤𝐨😅

#JuankadaEllise #foryourpage #reels #fyp #trending","𝐁𝐞𝐬𝐡𝐲𝐲! 𝐑𝐞𝐦𝐢𝐧𝐝𝐞𝐫 𝐥𝐚𝐧𝐠 𝐡𝐚 𝐝𝐨𝐧'𝐭 𝐭𝐚𝐤𝐞 𝐭𝐡𝐢𝐧𝐠𝐬 𝐩𝐞𝐫𝐬𝐨𝐧𝐚𝐥 𝐧𝐚𝐤𝐨😅

#JuankadaEllise #foryourpage #reels #fyp #trending",11,2/1/2026 2:00,N/A,https://www.facebook.com/reel/1849713099003309/,1,0,Videos,,,,,Lifetime,195,152,15,14,1,0,4,,4,0,809.758,5.06,0,0,0,,
1.22111E+17,6.15857E+13,Juankada Ellise,samahan niyo kami taga piga ng kalamansi😂,,0,2/1/2026 11:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid037EDjQxagaEVZWG2rvdDM1AMWG1hpXvKQKfqtpf4yj2Zos7iS6MeQacKUGsM74QLAl&id=61585679673115,0,1,Photos,,,,,Lifetime,177,92,7,7,0,0,2,2,,0,,,,,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐏𝐈𝐧𝐚𝐧𝐝𝐚𝐲 𝐧𝐚𝐭𝐨 𝐧𝐠 𝐩𝐚𝐧𝐚𝐡𝐨𝐧 😜

#Juan365  #JuankadaEllise #foryourpage #trending  #fyp #reels","𝐏𝐈𝐧𝐚𝐧𝐝𝐚𝐲 𝐧𝐚𝐭𝐨 𝐧𝐠 𝐩𝐚𝐧𝐚𝐡𝐨𝐧 😜

#Juan365  #JuankadaEllise #foryourpage #trending  #fyp #reels",9,2/1/2026 16:00,N/A,https://www.facebook.com/reel/2779172505751380/,1,0,Videos,,,,,Lifetime,3290,1956,22,18,3,1,5,,4,0,15492.52,6.727,0,0,0,,1
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐓𝐡𝐢𝐬 𝐠𝐥𝐨𝐰 𝐝𝐢𝐝𝐧'𝐭 𝐜𝐨𝐦𝐞 𝐞𝐚𝐬𝐲❤️✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp",,0,2/1/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Gn8ouM8rY6Uve2t4ttQDJBEuwxLiVpWQS2rzhgYfmWrb46tcKttvPDTZHs3SJpeil&id=61585679673115,0,0,Photos,,,,,Lifetime,152,69,10,8,1,1,2,1,1,0,,,,,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐌𝐚𝐢𝐧 𝐜𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫 𝐲𝐚𝐫𝐧?😳✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp #trending","𝐌𝐚𝐢𝐧 𝐜𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫 𝐲𝐚𝐫𝐧?😳✨

#Juan365  #JuankadaEllise #foryourpage #picture #fyp #trending",15,2/2/2026 2:00,N/A,https://www.facebook.com/reel/900655242845252/,1,0,Videos,,,,,Lifetime,243,189,16,14,2,0,2,,2,0,1222.1,5.903,0,0,0,,
1.22112E+17,6.15857E+13,Juankada Ellise,"Nothing beats the thrill of x50 to x150 wins! Ready ka na ba sa next big hit? 🎯🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #trendingpost #foryourpage",,0,2/2/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RgG9bvNeAqQ2pM9rNm4vht91H5fwrPmVhm5He1MJE8Jhft6TuGUNc3vvfPEMBXibl&id=61585679673115,0,0,Photos,,,,,Lifetime,149,76,13,11,1,1,5,3,2,0,,,,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐀𝐲 𝐬𝐨𝐫𝐫𝐲… 𝐝𝐢 𝐤𝐨 𝐬𝐢𝐧𝐚𝐬𝐚𝐝𝐲𝐚 𝐦𝐚𝐠𝐢𝐧𝐠 𝐡𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭 𝐧𝐠 𝐚𝐫𝐚𝐰 𝐧𝐢𝐲𝐨 ✨💅

#reelsfypシ #fypシ #trendingnow #JuankadaEllise","𝐀𝐲 𝐬𝐨𝐫𝐫𝐲… 𝐝𝐢 𝐤𝐨 𝐬𝐢𝐧𝐚𝐬𝐚𝐝𝐲𝐚 𝐦𝐚𝐠𝐢𝐧𝐠 𝐡𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭 𝐧𝐠 𝐚𝐫𝐚𝐰 𝐧𝐢𝐲𝐨 ✨💅

#reelsfypシ #fypシ #trendingnow #JuankadaEllise",8,2/3/2026 3:00,N/A,https://www.facebook.com/reel/1817751308930610/,1,0,Videos,,,,,Lifetime,136,115,12,11,1,0,2,,2,0,451.9,3.895,0,0,0,,
1.22112E+17,6.15857E+13,Juankada Ellise,"am i doing it right?🥹⚡

#JuankadaEllise #dance #fypviralシ #trendingreelsvideo","am i doing it right?🥹⚡

#JuankadaEllise #dance #fypviralシ #trendingreelsvideo",20,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1625632555445256/,1,0,Videos,,,,,Lifetime,185,140,16,12,4,0,5,,5,0,999.598,6.49,0,0,0,,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐇𝐢 𝐛𝐞𝐬𝐡𝐲! 𝐓𝐡𝐢𝐬 𝐅𝐞𝐛𝐫𝐮𝐚𝐫𝐲, 𝐦𝐚𝐲 𝐥𝐮𝐜𝐤 𝐚𝐧𝐝 𝐚𝐛𝐮𝐧𝐝𝐚𝐧𝐜𝐞 𝐟𝐢𝐧𝐝 𝐲𝐨𝐮 💖🍀✨

#JuankadaLance #picture #February #Juan365Colorgame #ColorMania",,0,2/3/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0VMDsYM1KvRDCbamXJhgrKjgiZ1Ced5LHUgLToViwZZAT4iej6ChSQRRnGhZZafm8l&id=61585679673115,0,0,Photos,,,,,Lifetime,252,125,23,11,9,3,14,1,13,0,,,,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐍𝐚𝐤𝐨! 𝐝𝐢 𝐦𝐨 𝐠𝐮𝐠𝐮𝐬𝐭𝐮𝐡𝐢𝐧 𝐦𝐚𝐠𝐚𝐥𝐢𝐭 𝐚𝐤𝐨...😜✨

#JuankadaElliise #fypシ゚viralシ #viralvideochallenge #reelsviralシ","𝐍𝐚𝐤𝐨! 𝐝𝐢 𝐦𝐨 𝐠𝐮𝐠𝐮𝐬𝐭𝐮𝐡𝐢𝐧 𝐦𝐚𝐠𝐚𝐥𝐢𝐭 𝐚𝐤𝐨...😜✨

#JuankadaElliise #fypシ゚viralシ #viralvideochallenge #reelsviralシ",20,2/4/2026 2:00,N/A,https://www.facebook.com/reel/908338168329211/,1,0,Videos,,,,,Lifetime,1483,1378,28,22,6,0,17,,4,0,15326.354,10.97,0,0,0,,13
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐇𝐢𝐧𝐝𝐢 𝐤𝐚 𝐛𝐚 𝐭𝐚𝐥𝐚𝐠𝐚 𝐭𝐢𝐭𝐢𝐠𝐢𝐥?! 😅

#JuankadaEllise #trendingreelsvideo #actor #fypviralシ","𝐇𝐢𝐧𝐝𝐢 𝐤𝐚 𝐛𝐚 𝐭𝐚𝐥𝐚𝐠𝐚 𝐭𝐢𝐭𝐢𝐠𝐢𝐥?! 😅

#JuankadaEllise #trendingreelsvideo #actor #fypviralシ",18,2/4/2026 16:00,N/A,https://www.facebook.com/reel/1840010176714913/,1,0,Videos,,,,,Lifetime,2472,2099,20,14,4,2,33,,19,0,21246.024,9.493,0,0,0,,14
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐆𝐫𝐚𝐜𝐞 𝐢𝐧 𝐞𝐯𝐞𝐫𝐲 𝐚𝐧𝐠𝐥𝐞.✨

#JuankadaEllise #citylife #lifestyle",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iFy43qUApmzcPtwQJCTgWx82JwYdBBE9fzyiTZCG9wX9nQC5Y2FxSxqJNx8esqWzl&id=61585679673115,0,0,Photos,,,,,Lifetime,224,106,16,11,4,1,5,2,3,0,,,,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐆𝐚𝐧𝐝𝐚 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐩𝐥𝐨𝐭 𝐭𝐰𝐢𝐬𝐭 𝐤𝐚𝐦𝐛𝐚𝐥 𝐭𝐚𝐲𝐨?!

 #JuankadaEllise #viralvideochallenge #reelsviralシ #fypシ゚viralシ #fypviralシ","𝐆𝐚𝐧𝐝𝐚 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐩𝐥𝐨𝐭 𝐭𝐰𝐢𝐬𝐭 𝐤𝐚𝐦𝐛𝐚𝐥 𝐭𝐚𝐲𝐨?!

 #JuankadaEllise #viralvideochallenge #reelsviralシ #fypシ゚viralシ #fypviralシ",23,2/5/2026 2:30,N/A,https://www.facebook.com/reel/1547939556317822/,1,0,Videos,,,,,Lifetime,162,149,10,8,2,0,6,,6,0,705.796,4.705,0,0,0,,
1.22112E+17,6.15857E+13,Juankada Ellise,"Hide and Run✨😇

#JuankadaEllise #reels #friend #fyp ##JuankadaEllise #reels #friend #fyp #relateablerelate","Hide and Run✨😇

#JuankadaEllise #reels #friend #fyp ##JuankadaEllise #reels #friend #fyp #relateablerelate",10,2/5/2026 15:00,N/A,https://www.facebook.com/reel/1580628396525461/,1,0,Videos,,,,,Lifetime,563,214,11,10,0,1,9,,9,0,2448.564,6.278,0,0,0,,
