Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks,Negative feedback from users: Hide
1.22119E+17,6.15851E+13,Juankada Charm,"New dance craze nanaman with the crew! 👫💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","New dance craze nanaman with the crew! 👫💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",19,2/17/2026 2:00,N/A,https://www.facebook.com/reel/1262846119035924/,0,0,Videos,,,,,Lifetime,138,97,6,6,0,0,4,,4,0,905.981,8.388,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Bebot na may filter or bebot na natural? 🫣

Paki-sagot naman Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Bebot na may filter or bebot na natural? 🫣

Paki-sagot naman Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,2/17/2026 23:00,N/A,https://www.facebook.com/reel/1294386659187106/,0,0,Videos,,,,,Lifetime,53,35,2,1,1,0,3,,3,0,231.911,6.441,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Malapit na mag-weekend, Lucky Charms! ✨

Pero siyempre, unli-kulitan pa din sa COLOR GAME LIVE! 🤭😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/18/2026 22:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid023ENY72wDdbcX6qcgtLQAGEaK7pkCYexLaNq4o7C4dxReMgP24SfrxPvC8MH248col&id=61585109026232,0,0,Photos,,,,,Lifetime,122,60,9,7,1,1,6,2,4,0,,,,,,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Anong Mcdo Mcdo? Di na! 🙅‍♀️

Petsa de Peligro na! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Anong Mcdo Mcdo? Di na! 🙅‍♀️

Petsa de Peligro na! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",22,2/18/2026 23:00,N/A,https://www.facebook.com/reel/1476978537332731/,0,0,Videos,,,,,Lifetime,120,97,5,4,1,0,5,,5,0,685,6.715,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Go! Go! Go! Juan365 Studios!!! 🎊🎉

Cheerleader and atake natin today for our OOTD para sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/19/2026 20:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028kaPvVTXTD8sojTzxpFYS1fBd9qTu6vXJ4z4QzVg3PoVMk9f3XBkFboU99tVk8Z6l&id=61585109026232,0,0,Photos,,,,,Lifetime,140,75,8,5,2,1,4,,4,0,,,,,,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Don't act like you forgot! 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Don't act like you forgot! 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,2/19/2026 23:00,N/A,https://www.facebook.com/reel/1604776033996070/,0,0,Videos,,,,,Lifetime,57,31,3,2,1,0,3,,3,0,200.278,5.563,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Demure ang mukha pero OG, Young Stunna! 😎🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Demure ang mukha pero OG, Young Stunna! 😎🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,2/20/2026 23:00,N/A,https://www.facebook.com/reel/1493160532232521/,0,0,Videos,,,,,Lifetime,71,48,10,9,1,0,7,,7,0,637.688,12.503,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Go! Go! Go! Juan365 Studios!!! 🎊🎉

Cheerleader and atake natin today for our OOTD para sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/21/2026 6:15,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0c1HSftkYGSvhtNMFvz1DgZXT3LDh7yqdMCLsQuWfAa4mZjyRcdB7yXUzrgmB3HX8l&id=61585109026232,0,0,Photos,,,,,Lifetime,154,87,12,9,2,1,6,3,3,0,,,,,,,,
1.22121E+17,6.15851E+13,Juankada Charm,"BINABAWI KO NA! 🙄

K lang naman diba Lucky Charms? 🥺

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","BINABAWI KO NA! 🙄

K lang naman diba Lucky Charms? 🥺

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,2/22/2026 0:00,N/A,https://www.facebook.com/reel/1497325428729661/,0,0,Videos,,,,,Lifetime,83,51,6,4,2,0,3,,3,0,263.132,4.616,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Kahit Young Stunna ako, been loving you since DAY 1! 💖🙌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Kahit Young Stunna ako, been loving you since DAY 1! 💖🙌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/22/2026 3:00,N/A,https://www.facebook.com/reel/2041391256422059/,0,0,Videos,,,,,Lifetime,94,83,10,8,2,0,3,,3,0,383.36,4.51,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Magpaparinig lang po sa isa diyan 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Magpaparinig lang po sa isa diyan 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,2/22/2026 22:05,N/A,https://www.facebook.com/reel/1284744370200688/,0,0,Videos,,,,,Lifetime,103,84,7,6,1,0,3,,3,0,463.127,5.448,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Uy! Take me on a date! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Uy! Take me on a date! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/23/2026 22:00,N/A,https://www.facebook.com/reel/1454480903022814/,0,0,Videos,,,,,Lifetime,39,29,9,8,1,0,3,,3,0,204.736,6.204,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Wala na nga eh... 😔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Wala na nga eh... 😔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,2/24/2026 3:00,N/A,https://www.facebook.com/reel/1659123845261543/,0,0,Videos,,,,,Lifetime,35,25,6,4,2,0,6,,6,0,157.143,5.418,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"I wanna try something new... with you? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","I wanna try something new... with you? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,2/24/2026 22:00,N/A,https://www.facebook.com/reel/1681647796612315/,0,0,Videos,,,,,Lifetime,31,23,3,2,1,0,2,,2,0,141.476,5.894,0,0,0,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐈𝐟 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 𝐡𝐚𝐝 𝐚 𝐜𝐨𝐥𝐨𝐫, 𝐈’𝐦 𝐰𝐞𝐚𝐫𝐢𝐧𝐠 𝐢𝐭 𝐰𝐢𝐭𝐡 𝐚 𝐬𝐦𝐢𝐥𝐞 😌❤️

#JuankadaEllise #foryourpage #reels #trending #Followme","𝐈𝐟 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 𝐡𝐚𝐝 𝐚 𝐜𝐨𝐥𝐨𝐫, 𝐈’𝐦 𝐰𝐞𝐚𝐫𝐢𝐧𝐠 𝐢𝐭 𝐰𝐢𝐭𝐡 𝐚 𝐬𝐦𝐢𝐥𝐞 😌❤️

#JuankadaEllise #foryourpage #reels #trending #Followme",19,1/31/2026 2:00,N/A,https://www.facebook.com/reel/892347280055577/,1,0,Videos,,,,,Lifetime,185,134,18,17,1,0,7,,7,0,1123.148,7.537,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Slaying in shades of black 🖤

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/24/2026 5:02,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0SpEJduXgjQHWCSAegj79HphBwH6TGePSsJZtyfQeLUDGVQNFwrcQDBG9SD824qZ3l&id=61585679673115,0,0,Photos,,,,,Lifetime,98,42,6,6,0,0,1,1,,0,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Anong galaw ba gusto niyo?😆

#Juan365 #JuankadaEllise #Juankada #fyp","Anong galaw ba gusto niyo?😆

#Juan365 #JuankadaEllise #Juankada #fyp",12,2/24/2026 2:30,N/A,https://www.facebook.com/reel/1894971044470098/,1,0,Videos,,,,,Lifetime,92,47,10,7,3,0,6,,6,0,445.472,7.68,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Capturing the lazy look perfectly.

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/23/2026 3:51,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid088RpFPuBkjNVvkHayZfRuXRsbP9pZTpykCyNAxDEmovBpz4Z2Kp6sMpLBh43zp5el&id=61585679673115,0,0,Photos,,,,,Lifetime,102,47,5,4,1,0,1,,1,0,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Yung halik mo! pati likod mo...

#JuankaaEllise #fyp #reelsviralシ  #trending","Yung halik mo! pati likod mo...

#JuankaaEllise #fyp #reelsviralシ  #trending",16,2/23/2026 2:30,mixed,https://www.facebook.com/reel/1865351617451144/,1,0,Videos,,,,,Lifetime,2702,1935,32,30,2,0,8,,7,0,21265.601,11.093,0,0,0,,1,
1.22115E+17,6.15857E+13,Juankada Ellise,"Girl keep your head up - Tupac

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/22/2026 5:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nVN8f8DVzc3fD6ugvi48kDvas9utfK1wWWWKcj4fW2UHVb4MxV9K2jbbzToed4NFl&id=61585679673115,0,0,Photos,,,,,Lifetime,178,68,8,6,2,0,10,6,4,0,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Ay talagang lahat kayo...

#JuankadaEllise #reels #fyp  #relate","Ay talagang lahat kayo...

#JuankadaEllise #reels #fyp  #relate",11,2/22/2026 2:30,mixed,https://www.facebook.com/reel/896517069908788/,1,0,Videos,,,,,Lifetime,57,34,4,4,0,0,2,,2,0,209.782,4.994,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"POV: ianabutan ni ninong ng payb kyaw para sumayaw✨

#JuankadaEllise #fyp #reels","POV: ianabutan ni ninong ng payb kyaw para sumayaw✨

#JuankadaEllise #fyp #reels",20,2/21/2026 2:30,mixed,https://www.facebook.com/reel/1424378682668313/,1,0,Videos,,,,,Lifetime,94,54,11,9,2,0,7,,7,0,552.243,7.778,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Dressed like I’m about to break hearts 💅

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/21/2026 1:01,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Bfk7MeSaviCXoA78RKdQsguNNF9jHJasNT42dF1n2R9eF43gfrK598tbim9Gw4ztl&id=61585679673115,0,0,Photos,,,,,Lifetime,179,75,13,12,1,0,13,10,3,0,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Angas nato! angasan kopa?

#JuankadaEllise #fyp #reels","Angas nato! angasan kopa?

#JuankadaEllise #fyp #reels",12,2/20/2026 2:30,N/A,https://www.facebook.com/reel/25467933656219477/,1,0,Videos,,,,,Lifetime,383,275,21,19,2,0,6,,6,0,1962.609,6.838,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Squad goals? No beshy — squad GIRLS 💅✨

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/19/2026 22:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0qQkYHvMDAjLNmK9bPJzrB3de9PnigCwTZoNCUCMozznoRQnfYkBiQLKevG1wqZ56l&id=61585679673115,0,0,Photos,,,,,Lifetime,194,98,8,6,2,0,16,12,4,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Bakit ba kasi ang tagal?!

#JuanakdaELlise #relate #fyp","Bakit ba kasi ang tagal?!

#JuanakdaELlise #relate #fyp",16,2/19/2026 2:30,mixed,https://www.facebook.com/reel/1433886478280221/,1,0,Videos,,,,,Lifetime,3558,2612,42,36,5,1,8,,8,0,34449.294,12.985,0,0,0,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Parang ang hirap naman ata non🙂‍↔️

#JuankadaEllise #reels #fyp #foryourpage","Parang ang hirap naman ata non🙂‍↔️

#JuankadaEllise #reels #fyp #foryourpage",8,2/18/2026 2:30,mixed,https://www.facebook.com/reel/1303108744976033/,1,0,Videos,,,,,Lifetime,5604,3703,22,17,4,1,30,,15,0,27869.751,7.868,0,0,0,,15,
1.22114E+17,6.15857E+13,Juankada Ellise,"Hindi ko suot sapin ng patungan ng telepono niyo ha! 

#JuankadaEllise #picture #fyp",,0,2/17/2026 20:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0GEaVDt2xPLmAXYnedxJG6kTvAdcMhBZ2EumzExeFQWyd6QZPSv72RRfFAVhBS2DHl&id=61585679673115,0,0,Photos,,,,,Lifetime,189,98,11,9,1,1,5,1,4,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Red days are the best days. ❤️

#JuankadaEllise #ootdfashion #fypシ゚viralシfypシ゚  #fyp","Red days are the best days. ❤️

#JuankadaEllise #ootdfashion #fypシ゚viralシfypシ゚  #fyp",16,2/17/2026 2:30,mixed,https://www.facebook.com/reel/933563999011116/,1,0,Videos,,,,,Lifetime,1297,1063,14,11,2,1,14,,9,0,11585.473,10.004,0,0,0,,5,
1.22114E+17,6.15857E+13,Juankada Ellise,"Serving looks and good vibes lang.✨💅

#JuankadaEllise #picure #ootd #fashionstyle",,0,2/16/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZcuyBtbvb9nxrT8NBAXNzaWtosRCXLmfYv9Co4KEy3f1yVsnRCq19b5HJZ4p8ZS7l&id=61585679673115,0,0,Photos,,,,,Lifetime,177,85,11,8,2,1,3,1,2,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Jackpot! after Jackpot! ooh san kapa?🤩

#JuankadaEllise #Juan365 #trendingpostchallenge #fypシ゚viralシfypシ゚",,0,2/16/2026 2:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0b6Riq36imp1GZygNxqCTQkodGzmJvk9syeZw1kvyMXLT5QsefQyquA6F4CAQq5vzl&id=61585679673115,0,0,Photos,,,,,Lifetime,185,85,14,12,1,1,5,1,4,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"May lakad ka ba mamaya?
Puwede ka ba makasama sa paggagala?🎶

#JuankadaEllise #nadarang #shantidope #fyp","May lakad ka ba mamaya?
Puwede ka ba makasama sa paggagala?🎶

#JuankadaEllise #nadarang #shantidope #fyp",16,2/15/2026 19:30,mixed,https://www.facebook.com/reel/3134250490080731/,1,0,Videos,,,,,Lifetime,115,74,12,11,1,0,2,,2,0,563.819,6.335,0,0,0,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Oh! edi umiyak ka!🥳

#JuankadaEllise #relate #topic #fyp","Oh! edi umiyak ka!🥳

#JuankadaEllise #relate #topic #fyp",12,2/15/2026 2:30,N/A,https://www.facebook.com/reel/1263924328969545/,1,0,Videos,,,,,Lifetime,4273,2730,30,28,2,0,5,,2,0,31275.791,11.238,0,0,0,,3,
1.22114E+17,6.15857E+13,Juankada Ellise,"Who needs a spotlight when you glow naturally? 💡🔥

#JuankadaEllise #elevate #self #glow",,0,2/14/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02zv9nby795Kda11tX9PzVmdeDH2jGGEQ9F5gPaVtA6hvzTj4MTh5nv97BFvgT1BZZl&id=61585679673115,0,0,Photos,,,,,Lifetime,240,103,23,18,3,2,5,2,3,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Sana walang SF pag dumating😖

#JuankadaEllise #valentinesday #funnyvideos #lmao","Sana walang SF pag dumating😖

#JuankadaEllise #valentinesday #funnyvideos #lmao",13,2/14/2026 6:17,N/A,https://www.facebook.com/reel/1234614771970208/,0,0,Videos,,,,,Lifetime,124,88,10,9,1,0,8,,8,0,629.126,6.838,0,0,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Swerte mo kung...  aba! swerte ka talaga ayaw mo pa?!😆✨

#JuankadaELlise #kakaibabe #babe #valentinesday","Swerte mo kung...  aba! swerte ka talaga ayaw mo pa?!😆✨

#JuankadaELlise #kakaibabe #babe #valentinesday",16,2/14/2026 2:30,N/A,https://www.facebook.com/reel/1710188437032045/,1,0,Videos,,,,,Lifetime,1227,1043,19,16,3,0,8,,6,0,8445.488,8.074,0,0,0,,2,
1.22113E+17,6.15857E+13,Juankada Ellise,"Boom! 💣 x50 hit! Sino next na swerte? Huwag maging tanga, subukan mo na! 🎰

#BigWinsOnly #Juan365 #JuankadaEllise",,0,2/13/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0aQnQsU8XmwH7Haz8ayBbtuCe5idRWUnxyhsQMWnchbWAh4SfMd5VxG1a3ysuQ6Ltl&id=61585679673115,0,0,Photos,,,,,Lifetime,149,63,10,8,1,1,2,,2,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Can you teach me how to dougie? 🗣💯 

#JuankadaEllise #TeachMeHowToDougie #DougieChallenge #ThrowbackVibes #JuankadaGeoff","Can you teach me how to dougie? 🗣💯 

#JuankadaEllise #TeachMeHowToDougie #DougieChallenge #ThrowbackVibes #JuankadaGeoff",15,2/13/2026 2:30,mixed,https://www.facebook.com/reel/1219392010344129/,1,0,Videos,,,,,Lifetime,1414,407,33,22,2,9,10,,10,0,6621.952,5.688,0,0,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"𝐂𝐮𝐫𝐫𝐞𝐧𝐭 𝐬𝐭𝐚𝐭𝐮𝐬: 𝐂𝐨𝐳𝐲.✨

#JuankadaEllise #streetstyle #hoodie #sneakerhead",,0,2/12/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02a7Jt9pURocodKzUS1dgSdVvjMdVftp8HV6VMVpuKA6sdRcGGpXAkLga5FS5BXKPBl&id=61585679673115,0,0,Photos,,,,,Lifetime,159,76,10,8,1,1,6,1,5,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Kabahan ka pag iba na ang lumabas! 

#JuankadaEllise #relate #funnyreels #fyp","Kabahan ka pag iba na ang lumabas! 

#JuankadaEllise #relate #funnyreels #fyp",11,2/12/2026 2:30,N/A,https://www.facebook.com/reel/1469528781203790/,1,0,Videos,,,,,Lifetime,3616,2385,20,19,0,1,6,,3,0,23255.983,9.123,0,0,0,,3,
1.22113E+17,6.15857E+13,Juankada Ellise,,,0,2/11/2026 20:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ShMC3v5ip4Sbjo44Yug5bkWrZNwBGaRYSv4Ps3J6QxPU1Nb5HGHR36LEa6vsgNWyl&id=61585679673115,0,0,Photos,,,,,Lifetime,129,62,12,10,1,1,2,,2,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Onti nalang ayaw kona talaga! isa pa!🙄

#JuanakdaEllise #reels #relatable #fyp","Onti nalang ayaw kona talaga! isa pa!🙄

#JuanakdaEllise #reels #relatable #fyp",16,2/11/2026 15:45,N/A,https://www.facebook.com/reel/952282984151692/,1,0,Videos,,,,,Lifetime,4698,3206,60,51,9,0,25,,18,0,44139.367,13.259,0,0,0,,7,
1.22113E+17,6.15857E+13,Juankada Ellise,Ikaw hindi kaba masaya? Follow us para araw araw todo ang saya💙✨,,0,2/11/2026 3:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0CnqHWSGGEjEUboRHQgd1TbWmZrZcbWbURBukNCUPrqSgcUphaVnSTViaeWt2Uzw1l&id=61585679673115,0,1,Photos,,,,,Lifetime,117,57,1,1,0,0,5,,5,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Money makes me happy ✨ Sino pa diyan?!😬

#JuankadaEllise #Valentines #trending #fypviralシ","Money makes me happy ✨ Sino pa diyan?!😬

#JuankadaEllise #Valentines #trending #fypviralシ",9,2/11/2026 3:07,N/A,https://www.facebook.com/reel/934950832525564/,0,0,Videos,,,,,Lifetime,176,118,16,13,3,0,10,,10,0,659.583,5.073,0,0,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Ganon naman talaga diba?😖

#JuankadaEllise #relate #reels #trending","Ganon naman talaga diba?😖

#JuankadaEllise #relate #reels #trending",9,2/10/2026 3:00,N/A,https://www.facebook.com/reel/887291214055788/,1,0,Videos,,,,,Lifetime,5258,4068,20,16,4,0,13,,7,0,26865.939,6.886,0,0,0,,6,
1.22113E+17,6.15857E+13,Juankada Ellise,"Bebot bebot✨

#JuankadaEllise  #pretty #reels #trending #fyp","Bebot bebot✨

#JuankadaEllise  #pretty #reels #trending #fyp",16,2/9/2026 20:00,N/A,https://www.facebook.com/reel/1819994122036176/,1,0,Videos,,,,,Lifetime,1213,1014,15,13,2,0,17,,8,0,10168.181,9.988,0,0,0,,9,
1.22113E+17,6.15857E+13,Juankada Ellise,"Would you sit here with me? 😏

#JuankadaEllisee #picture #pretty #ootd #tuesday",,0,2/9/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0311WAMu66ZkagRT5LzDMRQjNeuNb6gBUHCp3FDRSTLNjemdCH6T4jdVNjTXxNxUFyl&id=61585679673115,0,0,Photos,,,,,Lifetime,231,115,12,10,1,1,10,6,4,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,10PM-5AM nightshift ❤️,,0,2/9/2026 10:13,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid022bTaiXqPqueryL9abg88rKFRvwHmMP1V6yAzRmjLZaGH8vutMXG4qUE57vgCzRR3l&id=61585679673115,0,1,Text,,,,,Lifetime,99,86,8,7,1,0,16,,16,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Pina mukha pa talaga niya yan🙄

#JuankadaEllise #relate #trending #reels","Pina mukha pa talaga niya yan🙄

#JuankadaEllise #relate #trending #reels",11,2/9/2026 2:30,N/A,https://www.facebook.com/reel/787970850330928/,1,0,Videos,,,,,Lifetime,207,153,8,7,1,0,3,,3,0,815.611,4.913,0,0,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Finding calm in cozy corners✨

#JuankadaEllise #mondayfeels #vibes #picture #loveit",,0,2/8/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid034QdLtUkCS1S4iKUe2FBja8jDKhuDds8LrP1WdACBbYYd8YBwJYMTUMu3mJi2t5cWl&id=61585679673115,0,0,Photos,,,,,Lifetime,208,100,13,10,2,1,5,1,4,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Juts yarn!✨🤐

#JuankadaEllise #relate #trending #reels","Juts yarn!✨🤐

#JuankadaEllise #relate #trending #reels",12,2/8/2026 16:00,mixed,https://www.facebook.com/reel/1781481689192856/,1,0,Videos,,,,,Lifetime,248,185,12,8,4,0,7,,7,0,919.81,4.645,0,0,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday","𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday",6,2/8/2026 2:30,N/A,https://www.facebook.com/reel/756403840462084/,1,0,Videos,,,,,Lifetime,6650,3802,23,19,2,2,13,,9,0,25545.303,6.495,0,0,0,,4,
1.22112E+17,6.15857E+13,Juankada Ellise,"𝐒𝐮𝐧𝐝𝐚𝐲𝐬 𝐚𝐫𝐞 𝐟𝐨𝐫 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐚𝐫𝐤𝐥𝐞 ✨💅

#JuankadaEllise #YouthfulMood #SelfLoveVibes #picture #sunday",,0,2/7/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02c6JnFED7Nu7ncS6Me3X3fgdWTESP2MrWPCi4UUoGgtVhnjut9iw11iZptaQS2Aful&id=61585679673115,0,0,Photos,,,,,Lifetime,143,68,4,3,0,1,1,,1,0,,,,,,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"shakira shakira!💃🏻✨

#JuankadaEllise #dance #sunday #fyp #reels #trending","shakira shakira!💃🏻✨

#JuankadaEllise #dance #sunday #fyp #reels #trending",16,2/7/2026 16:00,N/A,https://www.facebook.com/reel/1229156405328816/,1,0,Videos,,,,,Lifetime,306,232,14,14,0,0,4,,4,0,1452.071,5.739,0,0,0,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"Heart eyes activated 😍 Don’t miss this cute highlight! 💌

#JuankadaEllise #Juan365ColorGame #fyp #trending #highlights","Heart eyes activated 😍 Don’t miss this cute highlight! 💌

#JuankadaEllise #Juan365ColorGame #fyp #trending #highlights",39,2/7/2026 2:30,auto,https://www.facebook.com/reel/2486543548472132/,1,0,Videos,,,,,Lifetime,152,118,14,12,2,0,7,,7,0,1367.49,9.981,0,0,0,,,
1.22112E+17,6.15857E+13,Juankada Ellise,"Strutting into the week like 💃✨

#JuankadaEllise #ootd #picture #fyp",,0,2/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02pSci4XWtZ55SQDgBcAmsTUGVm5xqusai7bW2cDGQZ4gd986xja569JynLoGT8sqkl&id=61585679673115,0,0,Photos,,,,,Lifetime,160,83,10,8,1,1,4,,4,0,,,,,,,,
