"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide all","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Matched Audience Targeting Consumption (Video Click)"
122185901864383179,61561495390240,"JUANKada Host Ikay","Bigla kong namiss mag-rides 🏍️

Kayo ba Kikays, may nag rirides din ba sa inyo? Kailan last ride niyo? Share niyo naman dito 🌸",,0,"01/14/2026 17:57",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0nPtLyPxJPRiisTPC7mAXiCvt7uo4Fv61oRKo7FAAr6U8tpsZYozK6DofP99baMcXl,0,0,Photos,,,,,Lifetime,1895,700,50,45,4,1,,165,54,111,,,,,,
122185823828383179,61561495390240,"JUANKada Host Ikay","Dressed in black, powered by confidence 🖤

Which look should I rock next, Kikays? Comment below! 👇

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Dressed in black, powered by confidence 🖤

Which look should I rock next, Kikays? Comment below! 👇

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,"01/13/2026 21:40",N/A,https://www.facebook.com/reel/1891182855122516/,0,0,Videos,,,,,Lifetime,1200,589,73,61,9,3,,26,26,,,5728.246,5.973,0,0,0
122185804016383179,61561495390240,"JUANKada Host Ikay","OOTD recap of the week✨

Thank you sa laging pang-subaybay sakin,Kikays! 🌸

Kitakits ulit sa Color Game, 10PM–5AM! See you!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/13/2026 17:19",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02WsEE5Y7grTYaHUHMB2zRw9zRVFXM8PvfxK7FsPJzf62j34aMh5XXmJYF9oFEeKZxl,0,0,Photos,,,,,Lifetime,3326,1249,107,89,12,6,,370,123,247,,,,,,
122185705046383179,61561495390240,"JUANKada Host Ikay","Just here, doing my thing ✨

Hope this brightens your feed, Kikays! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Just here, doing my thing ✨

Hope this brightens your feed, Kikays! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",16,"01/12/2026 20:21",N/A,https://www.facebook.com/reel/1590438222291331/,0,0,Videos,,,,,Lifetime,2176,728,146,128,13,5,,63,63,,,12704.736,7.737,0,0,0
122185694804383179,61561495390240,"JUANKada Host Ikay","Attention, Kikays! 🚨

Color Game na! 🕕 6AM–2PM

Exclusive fun, exciting prizes, at good vibes lang! See you!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/12/2026 17:56",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0374GP3abNBvRtx7vGR438S1s9dMiXrt5nHSyWQkVAvvBFLR5CazRrYkRhdDNoDeqTl,0,0,Photos,,,,,Lifetime,3948,1550,134,96,19,19,,112,77,35,,,,,,
122185623068383179,61561495390240,"JUANKada Host Ikay","Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",24,"01/11/2026 22:02",N/A,https://www.facebook.com/reel/1969683400262042/,0,0,Videos,,,,,Lifetime,3318,1102,141,113,23,5,,80,80,,,27587.689,11.297,0,0,0
122185606160383179,61561495390240,"JUANKada Host Ikay","CATCH ME LIVE NOW, Kikays! 

Kasama sina Juankada Charm, Lance & Ellise 🌸

Don’t miss the fun! See you sa live!🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays #JuankadaLance #JuankadaCharm #JuankadaEllise",,0,"01/11/2026 18:11",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0xmCMG3tJ9psvBrfj3EGUSaYNU5VNuWY67gXq2paGMAZXEdxcVpfjU9HD4nvifSe1l,0,0,Photos,,,,,Lifetime,1006,393,38,25,10,3,,52,10,42,,,,,,
122185526606383179,61561495390240,"JUANKada Host Ikay","Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,"01/10/2026 21:05",N/A,https://www.facebook.com/reel/4032273647064179/,0,0,Videos,,,,,Lifetime,3991,867,172,149,17,6,,100,100,,,28065.314,10.95,0,0,0
122185513988383179,61561495390240,"JUANKada Host Ikay","Slayin’ in shades of orange 🍊

Kamusta Kikays? How’s your 2026 so far? 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/10/2026 18:21",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02JQoaptYXguSSNNDjE8maKTUUfejqwKt2CoqekpTWbL1TxTPAmqyjQdUSGpCgynnkl,0,0,Photos,,,,,Lifetime,3657,1345,64,59,4,1,,299,77,222,,,,,,
122185414982383179,61561495390240,"JUANKada Host Ikay","Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,"01/09/2026 22:29",mixed,https://www.facebook.com/reel/25348380054804394/,0,0,Videos,,,,,Lifetime,2118,653,80,64,14,2,,44,44,,,9765.394,6.255,0,0,0
122185408724383179,61561495390240,"JUANKada Host Ikay","Feeling fierce in maroon 🍷✨

Catch me live, Kikays! Naka-tune in na ba kayo?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/09/2026 20:37",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02iBN1yAZeVmiykcDmUuz5DyB3qo54Rpjz1u7W5Vdw25GpyCKJjqHxsHWaxjeuc715l,0,0,Photos,,,,,Lifetime,2402,985,35,30,4,1,,89,26,63,,,,,,
122185316624383179,61561495390240,"JUANKada Host Ikay",🫶🏻🫶🏻,,0,"01/09/2026 02:26",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0ySjMGejp4X2TF9Rg6iJMoub2Tjpvt14YCZCYmrwGt1KnXtzgoAAp3tN9AQoSgLQLl,0,1,Photos,,,,,Lifetime,596,287,8,6,2,0,,14,5,3,6,,,,,
122185306172383179,61561495390240,"JUANKada Host Ikay","Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",27,"01/08/2026 23:07",N/A,https://www.facebook.com/reel/1205261424435257/,0,0,Videos,,,,,Lifetime,2124,661,79,64,10,5,,43,43,,,16368.678,9.412,0,0,0
122185292246383179,61561495390240,"JUANKada Host Ikay","Kikays, Kamusta kayo? 🌸

Join na sa Color Game, pumili ng tamang kulay at ipakita ang inyong Kikay power! 💅💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,"01/08/2026 19:49",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid025bJSh8JsMCeSdFcoMSYsYCZ5iDmTjFvByS7jSCG1mbVi2N9zHpFDK5BqZwNSKQXJl,0,0,Photos,,,,,Lifetime,3068,1198,63,47,14,2,,264,123,141,,,,,,
122185275254383179,61561495390240,"JUANKada Host Ikay","Juankada Alexchoozy Juankada host Drae",,0,"01/08/2026 15:17",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0hh5XHtzBUp4wgDuRmEzJNXYUZNBYUpm7CHWryNTJLN4B1B1Rxap9938HWzi24dtjl,0,1,Photos,,,,,Lifetime,582,273,20,13,6,1,,36,15,21,,,,,,
122185209578383179,61561495390240,"JUANKada Host Ikay",🤗,,0,"01/07/2026 23:14",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0W3HaVngnjRPPhx4Fx5Ngb9H8yptwzj4EoUxFDKkUrZ7759UuzdekrABqMpnJDoo8l,0,1,Text,,,,,Lifetime,,259,17,13,4,0,,16,16,,,,,,,
122185202126383179,61561495390240,"JUANKada Host Ikay","Kikay’s, set your alarms na! ⏰‼️

Abangan niyo ako bukas sa Color Game! 6am-2pm 🤗🫶🏼

See you! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikay’s, set your alarms na! ⏰‼️

Abangan niyo ako bukas sa Color Game! 6am-2pm 🤗🫶🏼

See you! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",14,"01/07/2026 20:51",N/A,https://www.facebook.com/reel/1538065327450829/,0,0,Videos,,,,,Lifetime,1509,509,70,52,16,2,,34,34,,,8704.838,7.737,0,0,0
122185101356383179,61561495390240,"JUANKada Host Ikay","To all my marilag kikays out there, never stop sparkling! 🌸✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","To all my marilag kikays out there, never stop sparkling! 🌸✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",36,"01/06/2026 22:35",N/A,https://www.facebook.com/reel/894560389655814/,0,0,Videos,,,,,Lifetime,2853,860,134,118,12,4,,107,107,,,32746.145,14.884,0,0,0
122184997124383179,61561495390240,"JUANKada Host Ikay","Ayaw kong nabibitin 🎶

Kaya watch me sa Color Game LIVE! Siguradong hindi ka mabibitin sa saya at premyo! 🎁

Download the Juan365 App sa Play Store and App Store na! 🎮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Ayaw kong nabibitin 🎶

Kaya watch me sa Color Game LIVE! Siguradong hindi ka mabibitin sa saya at premyo! 🎁

Download the Juan365 App sa Play Store and App Store na! 🎮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",16,"01/06/2026 02:55",N/A,https://www.facebook.com/reel/1217464026992525/,0,0,Videos,,,,,Lifetime,1568,550,61,48,9,4,,49,49,,,8412.753,6.85,0,0,0
122184985280383179,61561495390240,"JUANKada Host Ikay","Still me, just in different moods ✨

How’s your year so far, Kikays? So far so good? Drop a “💖” if yes!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/06/2026 00:13",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0ryhjHTLeCXK6eWiLq77t4MtwKSmxkMWZwN7MDLwTa8Rk2DaKdEaHcraVKpwKe6sbl,0,0,Photos,,,,,Lifetime,2157,972,34,31,1,2,,121,34,87,,,,,,
122184904130383179,61561495390240,"JUANKada Host Ikay","Shawty, I don’t mind 🎧

Don’t mind what they say, Kikays. Your glow, your rules. Be confident ✨🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Shawty, I don’t mind 🎧

Don’t mind what they say, Kikays. Your glow, your rules. Be confident ✨🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,"01/05/2026 04:15",N/A,https://www.facebook.com/reel/4167437183516019/,0,0,Videos,,,,,Lifetime,2428,817,75,69,2,4,,45,45,,,15134.853,8.398,0,0,0
122184886364383179,61561495390240,"JUANKada Host Ikay","Heads up, Kikays! 👀 

Live na ako now until 10PM!

Stay tuned and samahan ako sa saya! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/05/2026 00:21",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0fBPk4movsqwj4ED2paNQMrLb5M2vFPWkWRGwGiEESGEV69G3WTqTt3Fc8AmXjmaKl,0,0,Photos,,,,,Lifetime,2949,1231,68,61,4,3,,166,92,74,,,,,,
122184789542383179,61561495390240,"JUANKada Host Ikay","And I'mma be your number one girl, always making time for you, Kikays! 🌸✨

Catch me LIVE NOW sa Color Game From 2PM to 10PM!

Don’t miss the fun, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","And I'mma be your number one girl, always making time for you, Kikays! 🌸✨

Catch me LIVE NOW sa Color Game From 2PM to 10PM!

Don’t miss the fun, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,"01/03/2026 23:21",N/A,https://www.facebook.com/reel/862805923201086/,0,0,Videos,,,,,Lifetime,1909,665,91,75,15,1,,40,40,,,10328.247,6.885,0,0,0
122184689018383179,61561495390240,"JUANKada Host Ikay","LIVE na ako, Kikays! 🌸

Watch me NOW para good vibes from afternoon hanggang gabi niyo ✨

Hihintayin ko kayo sa live ha! 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,"01/02/2026 23:44",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02sLzqTkcXoX4cwuY3VW7MyTQMVKV4T7dPdw6AV95SYYbVvEwsaXvLrnwhqPG87U4ul,0,0,Photos,,,,,Lifetime,2661,996,73,55,13,5,,104,76,28,,,,,,
122184669344383179,61561495390240,"JUANKada Host Ikay","JUANKada Host Ikay updated their cover photo.",,0,"01/02/2026 18:39",N/A,https://www.facebook.com/photo.php?fbid=122184669344383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,2,1,19,17,1,1,,0,,,,,,,,
122184577460383179,61561495390240,"JUANKada Host Ikay","Don't leave me dancin' alone 🎶🫶

Good thing sinamahan ako ni Juankada Lance sa trend na ‘to! 

Kanino mas bagay yung trend na 'to? Comment na, Kikays! 🌸

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Don't leave me dancin' alone 🎶🫶

Good thing sinamahan ako ni @[61584243275518:2048:Juankada Lance] sa trend na ‘to! 

Kanino mas bagay yung trend na 'to? Comment na, Kikays! 🌸

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",15,"01/01/2026 20:14",N/A,https://www.facebook.com/reel/856971900558109/,0,0,Videos,,,,,Lifetime,2996,1131,57,53,1,3,,53,53,,,20971.541,9.459,0,0,0
122103331443185509,61585565286734,"JuanKada Star","Despite all the challenges and tough decisions, I’m grateful I made it through this year. 🤍

Samahan niyo ako, my Star Babies, sa 2026 na puno ng saya, ngiti, at pag-asa.

Here’s to making 2026 our year! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar",,0,"12/31/2025 01:00",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0t9XHSYfnZNaKAgHybDunG4uVb2nR8yzKoh6MGKk2DMzPQY3prAUwWMNPVea5exw3l,0,0,Photos,,,,,Lifetime,220,107,7,6,0,1,,4,4,,,,,,,
122109033099185509,61585565286734,"JuanKada Star","TUES it. Wear it. Own it. 🖤

Team Denim black ang atake ng Morning Shift kanina with JuanKada Alex, Juankada Papa Joe at Juankada Zia!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaAlexChoosy #JuankadaPapaJoe #JuankadaZia",,0,"01/19/2026 22:53",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Wzz3APEx3C5dzTv1uvUBCuNG7rt4YPVPJvJU8PC1fhwihDR3FRExHes4gBEMVmn7l,0,0,Photos,,,,,Lifetime,366,181,27,17,2,8,,26,5,21,,,,,,
122109003513185509,61585565286734,"JuanKada Star","𝐂𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 𝐢𝐬 𝐭𝐡𝐞 𝐛𝐞𝐬𝐭 𝐚𝐜𝐜𝐞𝐬𝐬𝐨𝐫𝐲 ✨
Bet niyo rin ba? 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,"01/19/2026 17:59",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02gsTnMYfP7sy8bqmb6xbkqUJij3cxM34W6zUeA7CGR2AvLUbUscotwvpJMkPyfDpWl,0,0,Photos,,,,,Lifetime,1289,642,65,52,2,11,,84,28,56,,,,,,
122108995407185509,61585565286734,"JuanKada Star","Live 6am-2pm see you star babies 🫶🏻🫰🏻",,0,"01/19/2026 16:24",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02A3UV5U9BrXHYnSVVuGdGoFNGvdfstnvP3QCKYdyg4HuXRP6aPN2SPfEnorHTpQBNl,0,1,Photos,,,,,Lifetime,153,62,9,9,0,0,,5,3,2,,,,,,
122108904249185509,61585565286734,"JuanKada Star","Love yourself 💞","Star babies love yourself like I love you ~ 🫶🏻💘

Wag kayo magsawang sumuporta at mag enjoy sa ating color game 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fbreels #fypシ",9,"01/19/2026 06:00",N/A,https://www.facebook.com/reel/1414776103470903/,1,0,Videos,,,,,Lifetime,196,97,37,21,7,9,,11,11,,,690.499,5.394,0,0,0
122108862237185509,61585565286734,"JuanKada Star","Pink and White 🩷🤍","𝑺𝒑𝒊𝒏𝒏𝒊𝒏𝒈 𝒕𝒉𝒆 𝒔𝒑𝒐𝒕𝒍𝒊𝒈𝒉𝒕 𝒊𝒏 𝒑𝒊𝒏𝒌 💖

sparkle vibes and a white flare, ready to steal the show! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fbreelsfypシ゚viralシ #foryoupageシ #reelschallenge",16,"01/19/2026 02:26",N/A,https://www.facebook.com/reel/1550970116647863/,0,0,Videos,,,,,Lifetime,1443,164,57,37,11,9,,17,17,,,2234.896,4.115,0,0,0
122108851209185509,61585565286734,"JuanKada Star","Trio 🩷",,0,"01/19/2026 01:46",N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid05CFzPaxatk5DUyLKAZ9BtziEczbCoJTkpMqqEvbJPh2Ej2PWLEbHxRq4Aeay5pNsl,0,1,Photos,,,,,Lifetime,172,63,9,8,1,0,,3,1,2,,,,,,
122108807949185509,61585565286734,"JuanKada Star","Ivana na nararamdaman 🫶🏻","𝘼 𝙡𝙞𝙩𝙩𝙡𝙚 𝙜𝙡𝙞𝙢𝙥𝙨𝙚 𝙤𝙛 𝙢𝙚 𝙞𝙣 𝙖𝙘𝙩𝙞𝙤𝙣 💖✨ 

Watch me host the Color Game LIVE on the Juana365 app & website!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypviralシ #fypageシ",28,"01/18/2026 20:00",N/A,https://www.facebook.com/reel/1522466682183670/,1,0,Videos,,,,,Lifetime,1611,148,1132,1117,4,11,,11,11,,,4555.415,6.954,0,0,0
